first_player_current_score,second_player_current_score,current_score_difference,first_player_average_score,second_player_average_score,average_score_difference,first_player_rating,second_player_rating,rating_difference,first_player_number_of_bingos,second_player_number_of_bingos,first_player_average_number_of_bingos,second_player_average_number_of_bingos,next_player,number_of_tiles_left,first_player_number_of_turns,second_player_number_of_turns,progress,first_player_rack_blanks,second_player_rack_blanks,first_player_rack_value,second_player_rack_value,final_turn,first_player_final_score,second_player_final_score,final_score_difference,outcome
165,132,33,23.571428571428573,22.0,33,804,988,-184,1,0,0.14285714285714285,0.0,first_player,49,7,6,0.673469387755102,0,0,13,19,false,370,302,68,true
165,132,33,23.571428571428573,18.857142857142858,33,804,988,-184,1,0,0.14285714285714285,0.0,second_player,49,7,7,0.673469387755102,0,0,13,19,false,370,302,68,true
181,132,49,22.625,18.857142857142858,49,804,988,-184,1,0,0.125,0.0,first_player,46,8,7,0.717391304347826,0,0,12,19,false,370,302,68,true
181,144,37,22.625,18.0,37,804,988,-184,1,0,0.125,0.0,second_player,42,8,8,0.7857142857142857,0,0,12,26,false,370,302,68,true
200,144,56,22.22222222222222,18.0,56,804,988,-184,1,0,0.1111111111111111,0.0,first_player,39,9,8,0.8461538461538461,0,0,10,26,false,370,302,68,true
200,155,45,22.22222222222222,17.22222222222222,45,804,988,-184,1,0,0.1111111111111111,0.0,second_player,37,9,9,0.8918918918918919,0,0,10,17,false,370,302,68,true
212,155,57,21.2,17.22222222222222,57,804,988,-184,1,0,0.1,0.0,first_player,33,10,9,1.0,0,0,8,17,false,370,302,68,true
212,179,33,21.2,17.9,33,804,988,-184,1,0,0.1,0.0,second_player,30,10,10,1.1,0,0,8,8,false,370,302,68,true
226,179,47,20.545454545454547,17.9,47,804,988,-184,1,0,0.09090909090909091,0.0,first_player,27,11,10,1.2222222222222223,1,0,6,8,false,370,302,68,true
226,208,18,20.545454545454547,18.90909090909091,18,804,988,-184,1,0,0.09090909090909091,0.0,second_player,22,11,11,1.5,1,0,6,19,false,370,302,68,true
242,208,34,20.166666666666668,18.90909090909091,34,804,988,-184,1,0,0.08333333333333333,0.0,first_player,18,12,11,1.8333333333333333,1,0,6,19,false,370,302,68,true
242,237,5,20.166666666666668,19.75,5,804,988,-184,1,0,0.08333333333333333,0.0,second_player,16,12,12,2.0625,1,0,6,14,false,370,302,68,true
266,237,29,20.46153846153846,19.75,29,804,988,-184,1,0,0.07692307692307693,0.0,first_player,11,13,12,3.0,1,0,6,14,false,370,302,68,true
266,259,7,20.46153846153846,19.923076923076923,7,804,988,-184,1,0,0.07692307692307693,0.0,second_player,8,13,13,4.125,1,0,6,12,false,370,302,68,true
340,259,81,24.285714285714285,19.923076923076923,81,804,988,-184,2,0,0.14285714285714285,0.0,first_player,1,14,13,33.0,0,0,11,12,false,370,302,68,true
340,274,66,24.285714285714285,19.571428571428573,66,804,988,-184,2,0,0.14285714285714285,0.0,second_player,-5,14,14,-6.6,0,0,11,4,false,370,302,68,true
355,274,81,23.666666666666668,19.571428571428573,81,804,988,-184,2,0,0.13333333333333333,0.0,first_player,-8,15,14,-4.125,0,0,7,4,false,370,302,68,true
355,284,71,23.666666666666668,18.933333333333334,71,804,988,-184,2,0,0.13333333333333333,0.0,second_player,-11,15,15,-3.0,0,0,7,3,false,370,302,68,true
370,284,86,23.125,18.933333333333334,86,804,988,-184,2,0,0.125,0.0,first_player,-14,16,15,-2.357142857142857,0,0,1,3,false,370,302,68,true
370,300,70,23.125,18.75,70,804,988,-184,2,0,0.125,0.0,second_player,-17,16,16,-1.9411764705882353,0,0,1,3,false,370,302,68,true
370,300,70,21.764705882352942,18.75,70,804,988,-184,2,0,0.11764705882352941,0.0,first_player,-17,17,16,-1.9411764705882353,0,0,1,3,true,370,302,68,true
70,0,70,70.0,0,70,1237,1265,-28,1,0,1.0,0,first_player,93,1,0,0.3870967741935484,0,0,21,0,false,353,380,-27,false
70,3,67,70.0,3.0,67,1237,1265,-28,1,0,1.0,0.0,second_player,90,1,1,0.4,0,1,21,7,false,353,380,-27,false
94,3,91,47.0,3.0,91,1237,1265,-28,1,0,0.5,0.0,first_player,84,2,1,0.42857142857142855,0,1,22,7,false,353,380,-27,false
94,11,83,47.0,5.5,83,1237,1265,-28,1,0,0.5,0.0,second_player,81,2,2,0.4444444444444444,0,1,22,7,false,353,380,-27,false
110,11,99,36.666666666666664,5.5,99,1237,1265,-28,1,0,0.3333333333333333,0.0,first_player,78,3,2,0.46153846153846156,0,1,22,7,false,353,380,-27,false
110,73,37,36.666666666666664,24.333333333333332,37,1237,1265,-28,1,0,0.3333333333333333,0.0,second_player,70,3,3,0.5142857142857142,0,0,22,19,false,353,380,-27,false
125,73,52,31.25,24.333333333333332,52,1237,1265,-28,1,0,0.25,0.0,first_player,66,4,3,0.5454545454545454,0,0,26,19,false,353,380,-27,false
125,115,10,31.25,28.75,10,1237,1265,-28,1,0,0.25,0.0,second_player,61,4,4,0.5901639344262295,0,0,26,10,false,353,380,-27,false
145,115,30,29.0,28.75,30,1237,1265,-28,1,0,0.2,0.0,first_player,57,5,4,0.631578947368421,0,0,27,10,false,353,380,-27,false
145,133,12,29.0,26.6,12,1237,1265,-28,1,0,0.2,0.0,second_player,54,5,5,0.6666666666666666,0,0,27,11,false,353,380,-27,false
169,133,36,28.166666666666668,26.6,36,1237,1265,-28,1,0,0.16666666666666666,0.0,first_player,50,6,5,0.72,0,0,23,11,false,353,380,-27,false
169,166,3,28.166666666666668,27.666666666666668,3,1237,1265,-28,1,0,0.16666666666666666,0.0,second_player,48,6,6,0.75,0,0,23,8,false,353,380,-27,false
181,166,15,25.857142857142858,27.666666666666668,15,1237,1265,-28,1,0,0.14285714285714285,0.0,first_player,44,7,6,0.8181818181818182,0,0,19,8,false,353,380,-27,false
181,185,-4,25.857142857142858,26.428571428571427,-4,1237,1265,-28,1,0,0.14285714285714285,0.0,second_player,41,7,7,0.8780487804878049,0,0,19,11,false,353,380,-27,false
198,185,13,24.75,26.428571428571427,13,1237,1265,-28,1,0,0.125,0.0,first_player,39,8,7,0.9230769230769231,0,0,16,11,false,353,380,-27,false
198,203,-5,24.75,25.375,-5,1237,1265,-28,1,0,0.125,0.0,second_player,36,8,8,1.0,0,0,16,7,false,353,380,-27,false
222,203,19,24.666666666666668,25.375,19,1237,1265,-28,1,0,0.1111111111111111,0.0,first_player,32,9,8,1.125,0,0,9,7,false,353,380,-27,false
222,234,-12,24.666666666666668,26.0,-12,1237,1265,-28,1,0,0.1111111111111111,0.0,second_player,29,9,9,1.2413793103448276,0,0,9,7,false,353,380,-27,false
232,234,-2,23.2,26.0,-2,1237,1265,-28,1,0,0.1,0.0,first_player,25,10,9,1.44,0,0,7,7,false,353,380,-27,false
232,250,-18,23.2,25.0,-18,1237,1265,-28,1,0,0.1,0.0,second_player,20,10,10,1.8,0,0,7,14,false,353,380,-27,false
258,250,8,23.454545454545453,25.0,8,1237,1265,-28,1,0,0.09090909090909091,0.0,first_player,15,11,10,2.4,0,0,7,14,false,353,380,-27,false
258,258,0,23.454545454545453,23.454545454545453,0,1237,1265,-28,1,0,0.09090909090909091,0.0,second_player,11,11,11,3.272727272727273,0,0,7,19,false,353,380,-27,false
269,258,11,22.416666666666668,23.454545454545453,11,1237,1265,-28,1,0,0.08333333333333333,0.0,first_player,8,12,11,4.5,0,0,7,19,false,353,380,-27,false
269,293,-24,22.416666666666668,24.416666666666668,-24,1237,1265,-28,1,0,0.08333333333333333,0.0,second_player,5,12,12,7.2,0,0,7,13,false,353,380,-27,false
282,293,-11,21.692307692307693,24.416666666666668,-11,1237,1265,-28,1,0,0.07692307692307693,0.0,first_player,2,13,12,18.0,0,0,7,13,false,353,380,-27,false
282,301,-19,21.692307692307693,23.153846153846153,-19,1237,1265,-28,1,0,0.07692307692307693,0.0,second_player,0,13,13,0,0,0,7,13,false,353,380,-27,false
290,301,-11,20.714285714285715,23.153846153846153,-11,1237,1265,-28,1,0,0.07142857142857142,0.0,first_player,-3,14,13,-12.0,0,0,7,13,false,353,380,-27,false
290,328,-38,20.714285714285715,23.428571428571427,-38,1237,1265,-28,1,0,0.07142857142857142,0.0,second_player,-7,14,14,-5.142857142857143,0,0,7,13,false,353,380,-27,false
311,328,-17,20.733333333333334,23.428571428571427,-17,1237,1265,-28,1,0,0.06666666666666667,0.0,first_player,-11,15,14,-3.272727272727273,0,0,9,13,false,353,380,-27,false
311,346,-35,20.733333333333334,23.066666666666666,-35,1237,1265,-28,1,0,0.06666666666666667,0.0,second_player,-14,15,15,-2.5714285714285716,0,0,9,11,false,353,380,-27,false
333,346,-13,20.8125,23.066666666666666,-13,1237,1265,-28,1,0,0.0625,0.0,first_player,-17,16,15,-2.1176470588235294,0,0,4,11,false,353,380,-27,false
333,374,-41,20.8125,23.375,-41,1237,1265,-28,1,0,0.0625,0.0,second_player,-20,16,16,-1.8,0,0,4,5,false,353,380,-27,false
344,374,-30,20.235294117647058,23.375,-30,1237,1265,-28,1,0,0.058823529411764705,0.0,first_player,-22,17,16,-1.6363636363636365,0,0,2,5,false,353,380,-27,false
344,380,-36,20.235294117647058,22.352941176470587,-36,1237,1265,-28,1,0,0.058823529411764705,0.0,second_player,-25,17,17,-1.44,0,0,2,2,false,353,380,-27,false
349,380,-31,19.38888888888889,22.352941176470587,-31,1237,1265,-28,1,0,0.05555555555555555,0.0,first_player,-28,18,17,-1.2857142857142858,0,0,2,2,false,353,380,-27,false
349,380,-31,19.38888888888889,21.11111111111111,-31,1237,1265,-28,1,0,0.05555555555555555,0.0,second_player,-28,18,18,-1.2857142857142858,0,0,2,2,true,353,380,-27,false
14,0,14,14.0,0,14,902,866,36,0,0,0.0,0,first_player,94,1,0,0.3404255319148936,0,0,7,0,false,363,271,92,true
14,12,2,14.0,12.0,2,902,866,36,0,0,0.0,0.0,second_player,89,1,1,0.3595505617977528,0,0,7,17,false,363,271,92,true
20,12,8,10.0,12.0,8,902,866,36,0,0,0.0,0.0,first_player,84,2,1,0.38095238095238093,0,0,12,17,false,363,271,92,true
20,60,-40,10.0,30.0,-40,902,866,36,0,0,0.0,0.0,second_player,80,2,2,0.4,0,1,12,8,false,363,271,92,true
41,60,-19,13.666666666666666,30.0,-19,902,866,36,0,0,0.0,0.0,first_player,77,3,2,0.4155844155844156,0,1,16,8,false,363,271,92,true
41,86,-45,13.666666666666666,28.666666666666668,-45,902,866,36,0,0,0.0,0.0,second_player,71,3,3,0.4507042253521127,0,0,16,12,false,363,271,92,true
79,86,-7,19.75,28.666666666666668,-7,902,866,36,0,0,0.0,0.0,first_player,69,4,3,0.463768115942029,0,0,11,12,false,363,271,92,true
79,100,-21,19.75,25.0,-21,902,866,36,0,0,0.0,0.0,second_player,66,4,4,0.48484848484848486,0,0,11,10,false,363,271,92,true
110,100,10,22.0,25.0,10,902,866,36,0,0,0.0,0.0,first_player,62,5,4,0.5161290322580645,0,0,13,10,false,363,271,92,true
110,116,-6,22.0,23.2,-6,902,866,36,0,0,0.0,0.0,second_player,59,5,5,0.5423728813559322,0,0,13,7,false,363,271,92,true
137,116,21,22.833333333333332,23.2,21,902,866,36,0,0,0.0,0.0,first_player,56,6,5,0.5714285714285714,0,0,10,7,false,363,271,92,true
137,126,11,22.833333333333332,21.0,11,902,866,36,0,0,0.0,0.0,second_player,51,6,6,0.6274509803921569,0,0,10,15,false,363,271,92,true
153,126,27,21.857142857142858,21.0,27,902,866,36,0,0,0.0,0.0,first_player,46,7,6,0.6956521739130435,0,0,8,15,false,363,271,92,true
153,150,3,21.857142857142858,21.428571428571427,3,902,866,36,0,0,0.0,0.0,second_player,43,7,7,0.7441860465116279,0,0,8,9,false,363,271,92,true
186,150,36,23.25,21.428571428571427,36,902,866,36,0,0,0.0,0.0,first_player,38,8,7,0.8421052631578947,0,0,9,9,false,363,271,92,true
186,177,9,23.25,22.125,9,902,866,36,0,0,0.0,0.0,second_player,33,8,8,0.9696969696969697,0,0,9,11,false,363,271,92,true
223,177,46,24.77777777777778,22.125,46,902,866,36,0,0,0.0,0.0,first_player,30,9,8,1.0666666666666667,0,0,8,11,false,363,271,92,true
223,191,32,24.77777777777778,21.22222222222222,32,902,866,36,0,0,0.0,0.0,second_player,27,9,9,1.1851851851851851,0,0,8,8,false,363,271,92,true
241,191,50,24.1,21.22222222222222,50,902,866,36,0,0,0.0,0.0,first_player,22,10,9,1.4545454545454546,0,0,21,8,false,363,271,92,true
241,206,35,24.1,20.6,35,902,866,36,0,0,0.0,0.0,second_player,18,10,10,1.7777777777777777,0,0,21,7,false,363,271,92,true
255,206,49,23.181818181818183,20.6,49,902,866,36,0,0,0.0,0.0,first_player,14,11,10,2.2857142857142856,0,0,15,7,false,363,271,92,true
255,212,43,23.181818181818183,19.272727272727273,43,902,866,36,0,0,0.0,0.0,second_player,10,11,11,3.2,0,0,15,7,false,363,271,92,true
290,212,78,24.166666666666668,19.272727272727273,78,902,866,36,0,0,0.0,0.0,first_player,5,12,11,6.4,1,0,11,7,false,363,271,92,true
290,233,57,24.166666666666668,19.416666666666668,57,902,866,36,0,0,0.0,0.0,second_player,1,12,12,32.0,1,0,11,11,false,363,271,92,true
310,233,77,23.846153846153847,19.416666666666668,77,902,866,36,0,0,0.0,0.0,first_player,-3,13,12,-10.666666666666666,1,0,13,11,false,363,271,92,true
310,247,63,23.846153846153847,19.0,63,902,866,36,0,0,0.0,0.0,second_player,-6,13,13,-5.333333333333333,1,0,13,15,false,363,271,92,true
333,247,86,23.785714285714285,19.0,86,902,866,36,0,0,0.0,0.0,first_player,-10,14,13,-3.2,0,0,9,15,false,363,271,92,true
333,266,67,23.785714285714285,19.0,67,902,866,36,0,0,0.0,0.0,second_player,-14,14,14,-2.2857142857142856,0,0,9,5,false,363,271,92,true
351,266,85,23.4,19.0,85,902,866,36,0,0,0.0,0.0,first_player,-18,15,14,-1.7777777777777777,0,0,1,5,false,363,271,92,true
351,271,80,23.4,18.066666666666666,80,902,866,36,0,0,0.0,0.0,second_player,-20,15,15,-1.6,0,0,1,4,false,363,271,92,true
355,271,84,22.1875,18.066666666666666,84,902,866,36,0,0,0.0,0.0,first_player,-22,16,15,-1.4545454545454546,0,0,1,4,false,363,271,92,true
355,271,84,22.1875,16.9375,84,902,866,36,0,0,0.0,0.0,second_player,-22,16,16,-1.4545454545454546,0,0,1,4,true,363,271,92,true
12,0,12,12.0,0,12,1439,1413,26,0,0,0.0,0,first_player,96,1,0,0.375,0,0,19,0,false,369,367,2,true
12,12,0,12.0,12.0,0,1439,1413,26,0,0,0.0,0.0,second_player,93,1,1,0.3870967741935484,0,0,19,8,false,369,367,2,true
37,12,25,18.5,12.0,25,1439,1413,26,0,0,0.0,0.0,first_player,90,2,1,0.4,0,0,13,8,false,369,367,2,true
37,27,10,18.5,13.5,10,1439,1413,26,0,0,0.0,0.0,second_player,87,2,2,0.41379310344827586,0,0,13,10,false,369,367,2,true
52,27,25,17.333333333333332,13.5,25,1439,1413,26,0,0,0.0,0.0,first_player,84,3,2,0.42857142857142855,0,0,15,10,false,369,367,2,true
52,44,8,17.333333333333332,14.666666666666666,8,1439,1413,26,0,0,0.0,0.0,second_player,81,3,3,0.4444444444444444,0,0,15,8,false,369,367,2,true
77,44,33,19.25,14.666666666666666,33,1439,1413,26,0,0,0.0,0.0,first_player,79,4,3,0.45569620253164556,0,0,22,8,false,369,367,2,true
77,52,25,19.25,13.0,25,1439,1413,26,0,0,0.0,0.0,second_player,75,4,4,0.48,0,0,22,8,false,369,367,2,true
115,52,63,23.0,13.0,63,1439,1413,26,0,0,0.0,0.0,first_player,72,5,4,0.5,0,0,18,8,false,369,367,2,true
115,64,51,23.0,12.8,51,1439,1413,26,0,0,0.0,0.0,second_player,67,5,5,0.5373134328358209,0,0,18,7,false,369,367,2,true
136,64,72,22.666666666666668,12.8,72,1439,1413,26,0,0,0.0,0.0,first_player,65,6,5,0.5538461538461539,0,0,25,7,false,369,367,2,true
136,74,62,22.666666666666668,12.333333333333334,62,1439,1413,26,0,0,0.0,0.0,second_player,63,6,6,0.5714285714285714,0,0,25,7,false,369,367,2,true
166,74,92,23.714285714285715,12.333333333333334,92,1439,1413,26,0,0,0.0,0.0,first_player,60,7,6,0.6,0,0,20,7,false,369,367,2,true
166,100,66,23.714285714285715,14.285714285714286,66,1439,1413,26,0,0,0.0,0.0,second_player,57,7,7,0.631578947368421,0,0,20,11,false,369,367,2,true
183,100,83,22.875,14.285714285714286,83,1439,1413,26,0,0,0.0,0.0,first_player,55,8,7,0.6545454545454545,0,0,20,11,false,369,367,2,true
183,121,62,22.875,15.125,62,1439,1413,26,0,0,0.0,0.0,second_player,52,8,8,0.6923076923076923,0,0,20,11,false,369,367,2,true
225,121,104,25.0,15.125,104,1439,1413,26,0,0,0.0,0.0,first_player,48,9,8,0.75,1,0,14,11,false,369,367,2,true
225,132,93,25.0,14.666666666666666,93,1439,1413,26,0,0,0.0,0.0,second_player,45,9,9,0.8,1,0,14,10,false,369,367,2,true
238,132,106,23.8,14.666666666666666,106,1439,1413,26,0,0,0.0,0.0,first_player,42,10,9,0.8571428571428571,1,0,16,10,false,369,367,2,true
238,162,76,23.8,16.2,76,1439,1413,26,0,0,0.0,0.0,second_player,37,10,10,0.972972972972973,1,0,16,12,false,369,367,2,true
258,162,96,23.454545454545453,16.2,96,1439,1413,26,0,0,0.0,0.0,first_player,35,11,10,1.0285714285714285,1,0,14,12,false,369,367,2,true
258,177,81,23.454545454545453,16.09090909090909,81,1439,1413,26,0,0,0.0,0.0,second_player,33,11,11,1.0909090909090908,1,0,14,9,false,369,367,2,true
268,177,91,22.333333333333332,16.09090909090909,91,1439,1413,26,0,0,0.0,0.0,first_player,29,12,11,1.2413793103448276,1,0,12,9,false,369,367,2,true
268,221,47,22.333333333333332,18.416666666666668,47,1439,1413,26,0,0,0.0,0.0,second_player,23,12,12,1.565217391304348,1,0,12,7,false,369,367,2,true
293,221,72,22.53846153846154,18.416666666666668,72,1439,1413,26,0,0,0.0,0.0,first_player,20,13,12,1.8,1,0,13,7,false,369,367,2,true
293,239,54,22.53846153846154,18.384615384615383,54,1439,1413,26,0,0,0.0,0.0,second_player,16,13,13,2.25,1,0,13,7,false,369,367,2,true
317,239,78,22.642857142857142,18.384615384615383,78,1439,1413,26,0,0,0.0,0.0,first_player,11,14,13,3.272727272727273,1,0,12,7,false,369,367,2,true
317,249,68,22.642857142857142,17.785714285714285,68,1439,1413,26,0,0,0.0,0.0,second_player,9,14,14,4.0,1,1,12,6,false,369,367,2,true
326,249,77,21.733333333333334,17.785714285714285,77,1439,1413,26,0,0,0.0,0.0,first_player,6,15,14,6.0,1,1,11,6,false,369,367,2,true
326,329,-3,21.733333333333334,21.933333333333334,-3,1439,1413,26,0,1,0.0,0.06666666666666667,second_player,-1,15,15,-36.0,1,0,11,13,false,369,367,2,true
332,329,3,20.75,21.933333333333334,3,1439,1413,26,0,1,0.0,0.06666666666666667,first_player,-4,16,15,-9.0,1,0,7,13,false,369,367,2,true
332,359,-27,20.75,22.4375,-27,1439,1413,26,0,1,0.0,0.0625,second_player,-7,16,16,-5.142857142857143,1,0,7,4,false,369,367,2,true
358,359,-1,21.058823529411764,22.4375,-1,1439,1413,26,0,1,0.0,0.0625,first_player,-9,17,16,-4.0,0,0,3,4,false,369,367,2,true
358,367,-9,21.058823529411764,21.58823529411765,-9,1439,1413,26,0,1,0.0,0.058823529411764705,second_player,-12,17,17,-3.0,0,0,3,2,false,369,367,2,true
365,367,-2,20.27777777777778,21.58823529411765,-2,1439,1413,26,0,1,0.0,0.058823529411764705,first_player,-16,18,17,-2.25,0,0,3,2,false,369,367,2,true
365,367,-2,20.27777777777778,20.38888888888889,-2,1439,1413,26,0,1,0.0,0.05555555555555555,second_player,-16,18,18,-2.25,0,0,3,2,true,369,367,2,true
28,0,28,28.0,0,28,1115,1078,37,0,0,0.0,0,first_player,94,1,0,0.3617021276595745,0,0,26,0,false,331,311,20,true
28,2,26,28.0,2.0,26,1115,1078,37,0,0,0.0,0.0,second_player,92,1,1,0.3695652173913043,0,0,26,15,false,331,311,20,true
64,2,62,32.0,2.0,62,1115,1078,37,0,0,0.0,0.0,first_player,88,2,1,0.38636363636363635,0,0,22,15,false,331,311,20,true
64,12,52,32.0,6.0,52,1115,1078,37,0,0,0.0,0.0,second_player,85,2,2,0.4,0,0,22,15,false,331,311,20,true
96,12,84,32.0,6.0,84,1115,1078,37,0,0,0.0,0.0,first_player,81,3,2,0.41975308641975306,0,0,16,15,false,331,311,20,true
96,35,61,32.0,11.666666666666666,61,1115,1078,37,0,0,0.0,0.0,second_player,78,3,3,0.4358974358974359,0,0,16,17,false,331,311,20,true
116,35,81,29.0,11.666666666666666,81,1115,1078,37,0,0,0.0,0.0,first_player,73,4,3,0.4657534246575342,0,0,14,17,false,331,311,20,true
116,46,70,29.0,11.5,70,1115,1078,37,0,0,0.0,0.0,second_player,70,4,4,0.4857142857142857,0,0,14,15,false,331,311,20,true
122,46,76,24.4,11.5,76,1115,1078,37,0,0,0.0,0.0,first_player,66,5,4,0.5151515151515151,0,0,17,15,false,331,311,20,true
122,90,32,24.4,18.0,32,1115,1078,37,0,0,0.0,0.0,second_player,62,5,5,0.5483870967741935,0,0,17,11,false,331,311,20,true
157,90,67,26.166666666666668,18.0,67,1115,1078,37,0,0,0.0,0.0,first_player,59,6,5,0.576271186440678,1,0,13,11,false,331,311,20,true
157,109,48,26.166666666666668,18.166666666666668,48,1115,1078,37,0,0,0.0,0.0,second_player,57,6,6,0.5964912280701754,1,0,13,8,false,331,311,20,true
163,109,54,23.285714285714285,18.166666666666668,54,1115,1078,37,0,0,0.0,0.0,first_player,54,7,6,0.6296296296296297,1,0,16,8,false,331,311,20,true
163,120,43,23.285714285714285,17.142857142857142,43,1115,1078,37,0,0,0.0,0.0,second_player,52,7,7,0.6538461538461539,1,0,16,8,false,331,311,20,true
194,120,74,24.25,17.142857142857142,74,1115,1078,37,0,0,0.0,0.0,first_player,49,8,7,0.6938775510204082,1,0,15,8,false,331,311,20,true
194,125,69,24.25,15.625,69,1115,1078,37,0,0,0.0,0.0,second_player,46,8,8,0.7391304347826086,1,0,15,11,false,331,311,20,true
204,125,79,22.666666666666668,15.625,79,1115,1078,37,0,0,0.0,0.0,first_player,41,9,8,0.8292682926829268,1,0,13,11,false,331,311,20,true
204,147,57,22.666666666666668,16.333333333333332,57,1115,1078,37,0,0,0.0,0.0,second_player,39,9,9,0.8717948717948718,1,0,13,9,false,331,311,20,true
226,147,79,22.6,16.333333333333332,79,1115,1078,37,0,0,0.0,0.0,first_player,34,10,9,1.0,1,0,13,9,false,331,311,20,true
226,159,67,22.6,15.9,67,1115,1078,37,0,0,0.0,0.0,second_player,31,10,10,1.096774193548387,1,1,13,8,false,331,311,20,true
238,159,79,21.636363636363637,15.9,79,1115,1078,37,0,0,0.0,0.0,first_player,28,11,10,1.2142857142857142,1,1,11,8,false,331,311,20,true
238,229,9,21.636363636363637,20.818181818181817,9,1115,1078,37,0,1,0.0,0.09090909090909091,second_player,21,11,11,1.619047619047619,1,0,11,9,false,331,311,20,true
260,229,31,21.666666666666668,20.818181818181817,31,1115,1078,37,0,1,0.0,0.09090909090909091,first_player,19,12,11,1.7894736842105263,1,0,11,9,false,331,311,20,true
260,249,11,21.666666666666668,20.75,11,1115,1078,37,0,1,0.0,0.08333333333333333,second_player,17,12,12,2.0,1,0,11,19,false,331,311,20,true
278,249,29,21.384615384615383,20.75,29,1115,1078,37,0,1,0.0,0.08333333333333333,first_player,14,13,12,2.4285714285714284,1,0,11,19,false,331,311,20,true
278,264,14,21.384615384615383,20.307692307692307,14,1115,1078,37,0,1,0.0,0.07692307692307693,second_player,11,13,13,3.090909090909091,1,0,11,19,false,331,311,20,true
304,264,40,21.714285714285715,20.307692307692307,40,1115,1078,37,0,1,0.0,0.07692307692307693,first_player,8,14,13,4.25,1,0,6,19,false,331,311,20,true
304,288,16,21.714285714285715,20.571428571428573,16,1115,1078,37,0,1,0.0,0.07142857142857142,second_player,4,14,14,8.5,1,0,6,10,false,331,311,20,true
308,288,20,20.533333333333335,20.571428571428573,20,1115,1078,37,0,1,0.0,0.07142857142857142,first_player,2,15,14,17.0,1,0,6,10,false,331,311,20,true
308,294,14,20.533333333333335,19.6,14,1115,1078,37,0,1,0.0,0.06666666666666667,second_player,-1,15,15,-34.0,1,0,6,11,false,331,311,20,true
320,294,26,20.0,19.6,26,1115,1078,37,0,1,0.0,0.06666666666666667,first_player,-5,16,15,-6.8,1,0,3,11,false,331,311,20,true
320,311,9,20.0,19.4375,9,1115,1078,37,0,1,0.0,0.0625,second_player,-8,16,16,-4.25,1,0,3,5,false,331,311,20,true
331,311,20,19.470588235294116,19.4375,20,1115,1078,37,0,1,0.0,0.0625,first_player,-12,17,16,-2.8333333333333335,1,0,3,5,false,331,311,20,true
331,311,20,19.470588235294116,18.294117647058822,20,1115,1078,37,0,1,0.0,0.058823529411764705,second_player,-12,17,17,-2.8333333333333335,1,0,3,5,true,331,311,20,true
30,0,30,30.0,0,30,904,668,236,0,0,0.0,0,first_player,95,1,0,0.35789473684210527,0,0,20,0,false,367,283,84,true
